id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,estimated_occupancy_l365d,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_location,review_scores_value,host_is_superhost,instant_bookable
9897617,la Vila de Gràcia,Gràcia,41.39833831787109,2.157388925552368,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,3,1125,19,48,78,353,255,323,2.66,4.63,4.93,4.56,0,1
9898380,Provençals del Poblenou,Sant Martí,41.40524,2.19418,Entire rental unit,Entire home/apt,6,2.0,2.0,2.0,4,1125,19,49,74,221,224,266,2.19,4.86,4.8,4.67,1,0
9911528,la Dreta de l'Eixample,Eixample,41.396270751953125,2.161439895629883,Entire serviced apartment,Entire home/apt,3,1.0,2.0,2.0,1,1125,23,44,68,128,0,24,0.21,4.92,4.96,4.75,1,0
9913061,el Raval,Ciutat Vella,41.3807,2.16481,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,1125,0,0,0,0,0,1,0.01,4.0,0.0,0.0,0,0
9914165,la Dreta de l'Eixample,Eixample,41.386,2.1664,Entire serviced apartment,Entire home/apt,4,1.0,2.0,3.0,1,1125,9,29,46,250,0,81,0.78,4.74,4.97,4.64,0,0
9931276,el Putxet i el Farró,Sarrià-Sant Gervasi,41.40251,2.14522,Private room in rental unit,Private room,2,1.0,1.0,1.0,32,1125,0,0,0,56,0,150,1.31,4.95,4.84,4.92,0,1
9932068,el Fort Pienc,Eixample,41.39193,2.17989,Private room in rental unit,Private room,2,1.0,1.0,1.0,2,1125,0,0,0,0,0,8,0.07,4.38,4.71,4.5,0,1
9937100,el Barri Gòtic,Ciutat Vella,41.38652,2.17127,Entire loft,Entire home/apt,4,1.0,1.0,2.0,31,365,26,56,86,266,124,158,1.31,4.8,4.97,4.75,1,0
9937559,el Barri Gòtic,Ciutat Vella,41.38642,2.1711,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,31,1124,22,40,52,139,255,174,1.45,4.76,4.96,4.72,1,0
9956262,Sants,Sants-Montjuïc,41.37328,2.1376,Entire rental unit,Entire home/apt,8,2.0,2.0,3.0,3,365,11,35,48,281,255,365,3.01,4.81,4.8,4.77,0,0
9966956,el Raval,Ciutat Vella,41.38173,2.16794,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,31,1000,0,10,40,315,62,28,0.25,4.57,4.71,4.5,1,0
9976010,la Dreta de l'Eixample,Eixample,41.39263,2.17774,Private room in rental unit,Private room,1,1.0,1.0,1.0,2,1125,0,0,0,0,0,15,0.12,4.8,5.0,4.79,0,1
9977956,el Raval,Ciutat Vella,41.3782,2.16951,Entire rental unit,Entire home/apt,6,1.0,2.0,6.0,6,1120,22,45,65,329,168,112,1.03,4.77,4.57,4.63,0,1
9984886,Sants - Badal,Sants-Montjuïc,41.37471,2.12853,Private room in rental unit,Private room,1,1.0,1.0,1.0,32,365,0,1,1,48,255,34,0.28,4.88,4.91,4.88,1,0
9991931,el Barri Gòtic,Ciutat Vella,41.38583,2.17409,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,1125,0,0,0,0,0,1,0.01,5.0,5.0,5.0,0,0
9997240,el Barri Gòtic,Ciutat Vella,41.38613,2.17164,Entire loft,Entire home/apt,4,1.0,1.0,2.0,31,365,0,30,60,240,255,188,1.56,4.63,4.94,4.57,1,0
10003263,el Poble Sec,Sants-Montjuïc,41.37069,2.16424,Private room in rental unit,Private room,2,1.0,1.0,1.0,2,1125,0,0,0,0,0,8,0.07,4.5,4.75,4.5,0,0
10009651,la Nova Esquerra de l'Eixample,Eixample,41.38504,2.14706,Entire rental unit,Entire home/apt,4,1.0,4.0,4.0,5,8,13,31,49,172,255,339,2.8,4.78,4.83,4.71,1,0
10080180,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38684,2.17852,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.77,4.94,4.61,0,1
10081738,el Barri Gòtic,Ciutat Vella,41.38315,2.17971,Other,Private room,2,1.0,1.0,1.0,32,132,5,5,9,127,255,34,0.28,4.88,4.97,4.88,1,0
10082422,la Dreta de l'Eixample,Eixample,41.39999,2.1701,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,9,0,0,0,0,0,0,0.0,4.75,4.94,4.63,0,0
10101846,Sants,Sants-Montjuïc,41.38027,2.14167,Entire rental unit,Entire home/apt,5,1.5,4.0,5.0,4,1124,27,38,59,333,168,185,1.55,4.56,4.77,4.48,1,1
10109984,Hostafrancs,Sants-Montjuïc,41.37259,2.14336,Private room in rental unit,Private room,3,1.0,1.0,1.0,31,120,24,41,46,321,62,58,0.48,4.81,4.8,4.8,1,0
10113300,la Dreta de l'Eixample,Eixample,41.39213,2.17151,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,1125,11,38,65,340,180,184,1.56,4.68,4.9,4.6,0,0
10114547,la Maternitat i Sant Ramon,Les Corts,41.37762,2.11695,Other,Entire home/apt,9,3.5,5.0,8.0,4,1125,15,27,42,57,255,258,2.16,4.81,4.8,4.72,1,0
10115098,Sant Antoni,Eixample,41.3827,2.15951,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.71,4.83,4.56,0,0
10127537,el Barri Gòtic,Ciutat Vella,41.38443,2.17202,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,1,1125,0,0,0,166,12,18,0.15,4.67,4.78,4.56,0,0
10132170,la Dreta de l'Eixample,Eixample,41.39271,2.17117,Entire rental unit,Entire home/apt,5,2.0,3.0,4.0,1,1125,3,26,54,321,228,215,1.88,4.65,4.86,4.57,0,0
10132419,la Dreta de l'Eixample,Eixample,41.39196,2.1704,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,1,1125,14,39,66,341,174,198,1.76,4.51,4.83,4.49,0,0
10136354,el Raval,Ciutat Vella,41.38287,2.16428,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,60,1125,0,0,0,87,0,12,0.1,4.92,4.75,4.83,0,0
10146759,la Vila de Gràcia,Gràcia,41.40168,2.164,Other,Entire home/apt,6,2.0,3.0,3.0,3,1124,8,20,42,300,102,329,2.72,4.77,4.83,4.75,1,1
10147351,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38163,2.18231,Entire rental unit,Entire home/apt,4,1.0,2.0,4.0,32,1000,30,60,90,365,0,1,0.01,4.0,5.0,5.0,0,0
10150711,el Camp de l'Arpa del Clot,Sant Martí,41.4099,2.18189,Private room in rental unit,Private room,1,1.0,1.0,1.0,4,14,0,0,0,0,0,2,0.02,5.0,5.0,4.5,0,0
10158990,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38491,2.1787,Private room in rental unit,Private room,2,1.0,1.0,1.0,2,1125,0,0,0,0,0,25,0.22,4.64,4.92,4.8,0,1
10159608,Sant Antoni,Eixample,41.38082,2.15865,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.71,4.83,4.56,0,0
10167887,la Sagrada Família,Eixample,41.40734,2.17989,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,3,1125,23,53,83,335,234,237,1.96,4.46,4.68,4.3,0,0
10170589,la Dreta de l'Eixample,Eixample,41.38691,2.16872,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,2,730,16,36,49,277,255,371,3.08,4.52,4.97,4.53,0,0
10203560,la Barceloneta,Ciutat Vella,41.38102,2.18947,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,31,1125,8,38,68,343,255,48,0.43,4.73,4.81,4.54,0,0
10203916,la Barceloneta,Ciutat Vella,41.38186,2.18776,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,31,1125,0,12,42,246,255,44,0.39,4.84,4.84,4.59,0,0
10205793,l'Antiga Esquerra de l'Eixample,Eixample,41.39428,2.15432,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,3,1125,11,34,40,161,255,234,1.98,4.75,4.91,4.67,1,1
10238081,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38695,2.18417,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,31,1124,13,29,59,334,124,15,0.17,4.67,4.93,4.53,0,1
10244297,la Barceloneta,Ciutat Vella,41.37796,2.19016,Entire loft,Entire home/apt,2,1.0,0.0,2.0,1,1125,24,51,81,356,24,90,0.75,4.24,4.86,4.16,0,0
10250597,el Raval,Ciutat Vella,41.37807,2.1754,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,32,100,7,29,59,79,0,18,0.15,4.83,4.88,4.75,0,0
10276293,la Sagrada Família,Eixample,41.41068,2.17659,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,5,14,11,26,41,185,255,348,2.88,4.92,4.74,4.85,1,0
10290221,el Barri Gòtic,Ciutat Vella,41.38321,2.17954,Private room in rental unit,Private room,2,1.0,1.0,1.0,3,30,0,0,0,0,0,40,0.34,4.9,5.0,4.75,0,0
10316476,el Poblenou,Sant Martí,41.39724,2.2071,Entire loft,Entire home/apt,5,1.0,2.0,5.0,31,730,0,0,26,301,0,8,0.07,4.63,4.63,4.38,0,0
10335997,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,41.4087,2.21004,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,90,360,0,0,0,105,255,31,0.26,4.84,4.74,4.65,1,0
10336625,el Barri Gòtic,Ciutat Vella,41.38093,2.17403,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,7,0,0,0,0,0,7,0.06,4.29,5.0,4.29,0,0
10353204,Sant Antoni,Eixample,41.37838,2.16041,Private room in rental unit,Private room,2,1.0,1.0,1.0,2,1125,0,0,0,0,0,0,0.0,4.71,4.83,4.56,0,0
10353331,la Vila de Gràcia,Gràcia,41.40089,2.16151,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.74,4.89,4.57,0,0
10374992,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38594,2.17832,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,32,360,18,18,18,276,128,17,0.15,4.59,4.76,4.41,0,0
10411902,el Poble Sec,Sants-Montjuïc,41.37467,2.16819,Entire rental unit,Entire home/apt,5,1.0,3.0,4.0,3,1125,16,43,59,292,255,481,3.98,4.76,4.75,4.63,1,0
10412273,el Barri Gòtic,Ciutat Vella,41.38827,2.17291,Entire rental unit,Entire home/apt,4,1.0,1.0,0.0,32,1125,30,60,90,270,0,5,0.04,4.2,4.8,4.6,0,0
10419922,el Barri Gòtic,Ciutat Vella,41.38488,2.17163,Entire rental unit,Entire home/apt,4,1.0,3.0,3.0,30,180,7,37,67,247,0,34,0.3,4.68,4.97,4.76,0,0
10448398,el Raval,Ciutat Vella,41.38282,2.16615,Entire rental unit,Entire home/apt,3,2.0,2.0,2.0,31,120,17,28,53,267,186,24,0.2,4.63,4.79,4.67,1,0
10449047,Sant Martí de Provençals,Sant Martí,41.41552,2.19699,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.785,4.765,4.734999999999999,0,0
10513910,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38842,2.1775,Entire rental unit,Entire home/apt,3,1.5,1.0,1.0,31,370,0,0,7,206,255,55,0.46,4.84,4.89,4.7,1,1
10516974,el Poble Sec,Sants-Montjuïc,41.37208,2.16929,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,15,0,0,0,0,0,16,0.14,4.44,5.0,4.25,0,0
10519952,Sant Antoni,Eixample,41.37901,2.15886,Private room in rental unit,Private room,4,1.0,1.0,1.0,1,1125,0,0,0,0,0,51,0.43,4.88,4.88,4.8,0,0
10533422,el Raval,Ciutat Vella,41.38407,2.16961,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,1,1125,15,35,45,264,66,143,1.19,4.32,4.9,4.34,0,1
10543618,el Barri Gòtic,Ciutat Vella,41.38047,2.17528,Entire rental unit,Entire home/apt,6,1.0,3.0,6.0,3,180,24,54,84,168,204,336,2.81,4.87,4.95,4.82,1,0
10545725,el Fort Pienc,Eixample,41.40069,2.18004,Private room in rental unit,Private room,2,1.0,1.0,1.0,2,1125,0,0,0,0,0,1,0.01,5.0,5.0,5.0,0,0
10547269,la Salut,Gràcia,41.41293,2.16,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,45,0.39,4.89,4.8,4.78,0,0
10578648,el Poble Sec,Sants-Montjuïc,41.37422,2.1685,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,1,1125,15,45,66,84,228,178,1.49,4.63,4.77,4.39,0,1
10581101,el Fort Pienc,Eixample,41.39765,2.18127,Entire rental unit,Entire home/apt,8,2.0,4.0,6.0,1,365,14,36,62,328,204,297,2.51,4.42,4.76,4.36,0,1
10591138,Sant Antoni,Eixample,41.37888,2.1607,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,7,0.06,4.57,4.43,4.71,0,0
10621483,la Sagrada Família,Eixample,41.405297,2.171408200000001,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,365,9,31,61,335,84,415,3.47,4.73,4.84,4.67,0,1
10642160,el Fort Pienc,Eixample,41.39445,2.17767,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,4,1125,7,31,61,336,255,334,2.85,4.88,4.88,4.73,1,0
10649499,la Vila de Gràcia,Gràcia,41.40629,2.16126,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,4,70,11,37,61,331,112,197,1.65,4.69,4.86,4.47,0,1
10663752,el Parc i la Llacuna del Poblenou,Sant Martí,41.39422,2.19225,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,1,1125,22,52,73,240,210,566,4.74,4.81,4.57,4.7,1,1
10668150,la Dreta de l'Eixample,Eixample,41.3884,2.1705,Entire rental unit,Entire home/apt,10,3.0,5.0,7.0,1,1125,20,42,59,180,54,132,1.11,4.73,4.95,4.61,0,0
10668282,la Nova Esquerra de l'Eixample,Eixample,41.3827,2.15559,Entire rental unit,Entire home/apt,4,1.0,4.0,4.0,1,360,1,1,1,275,0,4,0.04,4.75,5.0,4.5,0,0
10689360,la Dreta de l'Eixample,Eixample,41.397356215171776,2.169485885717457,Entire rental unit,Entire home/apt,8,2.0,3.0,3.0,1,30,28,58,88,363,30,87,0.73,4.8,4.92,4.63,1,1
10706897,el Raval,Ciutat Vella,41.37569,2.16808,Private room in home,Private room,2,1.0,2.0,1.0,4,7,0,0,0,0,0,0,0.0,4.69,4.75,4.56,0,0
10716366,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.39094,2.18169,Entire rental unit,Entire home/apt,4,1.0,3.0,4.0,32,1125,0,0,14,289,0,1,0.02,3.0,5.0,3.0,0,0
10716793,la Sagrada Família,Eixample,41.40832,2.17514,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.71,4.89,4.58,0,0
10724048,el Clot,Sant Martí,41.4139,2.19224,Private room in rental unit,Private room,1,1.0,1.0,1.0,3,1125,0,0,0,0,0,0,0.0,4.805,4.779999999999999,4.665,0,0
10727331,el Poble Sec,Sants-Montjuïc,41.37492,2.14858,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,4,89,0,0,0,0,0,130,1.11,4.77,4.88,4.66,1,1
10737758,el Poble Sec,Sants-Montjuïc,41.3743495,2.1743251,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,3,1124,17,40,70,250,216,378,3.21,4.59,4.78,4.48,0,1
10756694,la Dreta de l'Eixample,Eixample,41.39879,2.17035,Private room in rental unit,Private room,1,1.0,1.0,1.0,2,5,0,0,0,0,0,1,0.01,4.0,5.0,4.0,0,0
10770236,la Sagrada Família,Eixample,41.40141,2.17551,Entire rental unit,Entire home/apt,3,1.0,3.0,3.0,60,400,16,16,16,282,120,7,0.06,4.86,5.0,4.43,1,0
10797204,la Vila de Gràcia,Gràcia,41.40199,2.15592,Entire loft,Entire home/apt,5,2.0,2.0,4.0,31,730,0,0,0,192,186,12,0.1,4.67,5.0,4.67,0,1
10805338,la Sagrada Família,Eixample,41.40071,2.1746,Entire condo,Entire home/apt,4,2.0,2.0,2.0,4,25,19,43,71,284,248,166,1.47,4.92,4.91,4.87,1,0
10830088,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.39081,2.17986,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.77,4.94,4.61,0,0
10832320,el Barri Gòtic,Ciutat Vella,41.38117,2.17442,Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,3,15,27,55,85,349,222,255,2.14,4.66,4.9,4.45,0,0
10846280,Sants - Badal,Sants-Montjuïc,41.37581,2.12761,Entire rental unit,Entire home/apt,4,2.0,3.0,6.0,32,1125,0,12,42,317,0,1,0.02,1.0,1.0,1.0,0,0
10869502,la Vila de Gràcia,Gràcia,41.40007,2.15904,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,1,365,7,30,49,307,138,242,2.09,4.18,4.7,4.02,0,1
10880856,la Dreta de l'Eixample,Eixample,41.39828,2.16402,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,6,0,0,0,0,0,0,0.0,4.75,4.94,4.63,0,0
10892193,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38427,2.17889,Other,Entire home/apt,2,1.0,1.0,3.0,32,350,0,0,0,0,0,0,0.0,4.77,4.94,4.61,0,0
10893207,la Vila de Gràcia,Gràcia,41.4004,2.16425,Other,Entire home/apt,6,2.0,3.0,3.0,3,1124,7,22,43,302,78,351,2.94,4.69,4.75,4.71,1,1
10897247,la Nova Esquerra de l'Eixample,Eixample,41.38088,2.15265,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.61,4.77,4.48,0,0
10897779,la Vila de Gràcia,Gràcia,41.39888,2.16226,Entire rental unit,Entire home/apt,5,1.0,3.0,5.0,3,1125,8,38,56,246,255,378,3.17,4.89,4.86,4.76,1,0
10903401,la Dreta de l'Eixample,Eixample,41.39759,2.17638,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.75,4.94,4.63,0,0
10920265,l'Antiga Esquerra de l'Eixample,Eixample,41.38460329999999,2.1579653,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,31,730,13,30,32,122,248,22,0.55,4.95,5.0,4.68,1,0
10960459,el Barri Gòtic,Ciutat Vella,41.38048,2.18162,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.68,4.91,4.57,0,0
10961519,el Fort Pienc,Eixample,41.39722,2.1838,Entire rental unit,Entire home/apt,6,1.5,4.0,5.0,1,1124,19,46,69,130,255,528,4.41,4.51,4.72,4.51,0,1
11011610,la Vila Olímpica del Poblenou,Sant Martí,41.38982,2.19841,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,5,60,23,53,83,291,240,159,1.34,4.79,4.89,4.71,1,0
11017606,el Barri Gòtic,Ciutat Vella,41.37776,2.17612,Private room in rental unit,Private room,4,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.68,4.91,4.57,0,0
11018551,la Dreta de l'Eixample,Eixample,41.39748,2.16114,Private room in condo,Private room,1,1.0,1.0,1.0,1,1125,0,0,0,0,0,3,0.03,5.0,5.0,5.0,0,1
11019415,la Sagrada Família,Eixample,41.40177,2.17835,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,1,1125,21,49,79,346,6,72,0.6,4.44,4.72,4.33,0,0
11029651,la Marina de Port,Sants-Montjuïc,41.36068,2.13893,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,120,22,52,82,262,124,75,0.63,4.73,4.56,4.73,0,0
11039131,Sants,Sants-Montjuïc,41.37685,2.13821,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,2,29,23,53,82,325,174,45,0.4,4.73,4.8,4.56,0,1
11042861,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38601,2.17834,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,32,360,9,9,9,195,128,15,0.15,4.33,4.53,4.33,0,0
11050889,el Putxet i el Farró,Sarrià-Sant Gervasi,41.40254,2.15004,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,1,365,19,41,61,323,198,276,2.35,4.51,4.63,4.4,0,1
11055393,el Camp d'en Grassot i Gràcia Nova,Gràcia,41.40947,2.1624,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.75,4.87,4.59,0,0
11060526,la Vila de Gràcia,Gràcia,41.40191,2.15985,Private room in rental unit,Private room,1,1.0,1.0,1.0,2,5,0,0,0,0,0,16,0.14,4.94,4.94,4.63,0,0
11075687,la Dreta de l'Eixample,Eixample,41.38954,2.1685,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,3,1125,22,52,79,341,114,228,1.95,4.96,4.99,4.85,1,0
11083399,la Dreta de l'Eixample,Eixample,41.39522,2.1566,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.75,4.94,4.63,0,0
11084174,la Marina de Port,Sants-Montjuïc,41.35918960863547,2.140767002755512,Private room in rental unit,Private room,1,1.0,1.0,1.0,31,120,3,29,59,239,62,84,0.7,4.79,4.68,4.73,0,1
11096366,la Marina de Port,Sants-Montjuïc,41.36053,2.1392,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,5,0,0,0,0,0,1,0.01,5.0,5.0,4.0,0,0
11101211,l'Antiga Esquerra de l'Eixample,Eixample,41.39331,2.15013,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,4,730,16,46,71,288,128,38,0.32,4.84,4.89,4.79,1,0
11107331,el Besòs i el Maresme,Sant Martí,41.41724,2.21304,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,30,1125,0,0,0,0,0,4,0.03,3.5,3.5,3.5,0,0
11108578,el Poble Sec,Sants-Montjuïc,41.37227,2.16713,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,3,120,8,30,60,237,228,299,2.51,4.82,4.79,4.62,0,0
11108923,el Poble Sec,Sants-Montjuïc,41.37227,2.16713,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,3,120,13,42,72,249,255,390,3.27,4.82,4.75,4.65,0,0
11110830,la Dreta de l'Eixample,Eixample,41.39853,2.16469,Entire rental unit,Entire home/apt,6,1.5,2.0,4.0,3,1125,7,11,35,284,42,145,1.23,4.51,4.73,4.46,0,1
11132029,Provençals del Poblenou,Sant Martí,41.41641,2.20445,Private room in rental unit,Private room,3,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.86,4.715,4.67,0,0
11140090,l'Antiga Esquerra de l'Eixample,Eixample,41.3837,2.15908,Private room in rental unit,Private room,2,1.0,1.0,1.0,3,1125,0,0,0,0,0,9,0.08,4.44,5.0,4.67,0,0
11143244,la Nova Esquerra de l'Eixample,Eixample,41.38101194452744,2.1465663412866385,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1,360,28,58,86,86,60,11,0.11,4.0,4.55,3.91,0,1
11147546,el Baix Guinardó,Horta-Guinardó,41.41417,2.16444,Private room in home,Private room,1,1.0,1.0,1.0,3,15,4,4,4,4,12,73,0.62,4.74,4.76,4.83,0,0
11160411,Sant Antoni,Eixample,41.38258,2.1615,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,4,1124,10,31,61,336,255,316,2.65,4.7,4.83,4.61,1,0
11164276,el Fort Pienc,Eixample,41.39775,2.1785,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.67,4.83,4.53,0,0
11165818,la Dreta de l'Eixample,Eixample,41.39264,2.16305,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,2,1125,16,38,52,194,240,258,2.16,4.99,4.99,4.85,1,1
11174426,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38535,2.17883,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,32,1125,0,0,0,165,0,5,0.05,3.8,4.0,3.6,0,0
11174833,el Barri Gòtic,Ciutat Vella,41.38419,2.17817,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,32,1125,0,0,0,106,0,6,0.06,4.83,4.83,4.67,0,0
11181172,el Putxet i el Farró,Sarrià-Sant Gervasi,41.407,2.14633,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.705,4.745,4.5,0,0
11181608,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,41.40452,2.13361,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.71,4.74,4.56,0,0
11203687,la Dreta de l'Eixample,Eixample,41.39063,2.16485,Entire rental unit,Entire home/apt,6,2.0,2.0,5.0,1,1125,10,26,56,331,210,128,1.07,4.73,4.98,4.62,0,1
11204336,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.40057,2.14931,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,2,0.02,4.0,5.0,3.0,0,0
11208534,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38494,2.17931,Entire rental unit,Entire home/apt,1,1.0,0.0,1.0,32,360,11,20,50,325,64,13,0.11,4.62,4.31,3.85,0,0
11229581,el Barri Gòtic,Ciutat Vella,41.38137,2.17418,Entire rental unit,Entire home/apt,2,1.0,2.0,3.0,3,1125,22,52,82,340,255,329,2.84,4.65,4.93,4.5,0,1
11230869,la Nova Esquerra de l'Eixample,Eixample,41.37998,2.15494,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.61,4.77,4.48,0,0
11232957,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.39041,2.17912,Private room in rental unit,Private room,2,1.0,1.0,1.0,2,1125,0,0,0,0,0,55,0.47,4.87,4.95,4.89,0,0
11269581,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,41.38378,2.17956,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,32,360,23,36,36,223,64,16,0.14,4.5,4.63,4.0,0,0
11274752,la Dreta de l'Eixample,Eixample,41.39287,2.16992,Private room in rental unit,Private room,2,1.0,1.0,1.0,2,1125,0,0,0,0,0,15,0.13,5.0,5.0,5.0,0,0
11290289,l'Antiga Esquerra de l'Eixample,Eixample,41.39136,2.15944,Entire rental unit,Entire home/apt,5,2.0,3.0,4.0,4,13,7,37,67,157,255,311,2.61,4.85,4.93,4.79,1,1
11292987,la Sagrada Família,Eixample,41.4012,2.17496,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,3,1125,0,0,0,0,0,1,0.01,5.0,5.0,5.0,0,0
11295154,la Vila de Gràcia,Gràcia,41.39888,2.16226,Entire rental unit,Entire home/apt,5,1.0,3.0,5.0,3,1125,9,39,63,298,255,332,2.81,4.79,4.89,4.68,1,0
11298610,la Dreta de l'Eixample,Eixample,41.38829,2.17045,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,3,1125,1,9,25,241,255,441,3.7,4.47,4.93,4.48,0,1
11313478,Porta,Nou Barris,41.4376,2.17469,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0.0,4.76,4.57,4.78,0,0
